POINT_X,POINT_Y
1872610.66175000000,-144133.61390700000
-1603453.49230000000,-1176118.83963000000
1944278.34221000000,-422801.92283700000
2124321.87752000000,-199106.71189900000
-1674866.34791000000,-1024404.59637000000
2051294.42225000000,-620793.94461300000
-1742026.95137000000,-929325.14710200000
1380326.07130000000,-1029518.74492000000
1972491.82792000000,177173.14331000000
2083313.48006000000,244933.93642500000
970669.41229900000,-765667.20277800000
2056772.64641000000,294817.25889600000
1898882.28898000000,-3465.32746556000
39566.18295370000,-629408.62155900000
-1722419.44123000000,-392859.07214400000
-1796499.28266000000,243565.84151500000
1547957.37240000000,-636296.12557900000
256219.72445200000,-158968.82026400000
1172786.89016000000,204906.56242800000
1730523.91068000000,-18049.30264430000
-1535156.03844000000,-1220461.48274000000
509443.85701900000,-1383985.13056000000
558425.95357900000,109300.57897000000
-1831392.52485000000,-469253.77489000000
1448496.64972000000,-1152447.28906000000
623951.54494800000,-1204337.05053000000
1757092.13913000000,-782700.02189100000
2075532.74275000000,-327262.73780000000
-584563.97317400000,-253418.78173500000
-1801859.93238000000,-954744.97072400000
-1722944.28134000000,304269.48222100000
943667.35719100000,-284310.27663000000
-994364.02907300000,92900.71028170000
1718317.32835000000,-1713129.33489000000
-552075.20135400000,-901869.67595400000
-1199214.22274000000,-783735.30130100000
1540368.21085000000,-286310.25119600000
179015.53035300000,-2056686.16179000000
1786970.24352000000,-613517.46631200000
1580356.05896000000,-884308.00317600000
1958587.96693000000,-289722.35807700000
1985165.93106000000,169889.82096000000
2274096.66581000000,443887.98645500000
-1532079.00574000000,515316.25035900000
-1661338.90569000000,-590746.59729000000
-1970805.75006000000,-369459.46367500000
208468.58043700000,-1606143.09869000000
-838794.08970700000,51387.26990200000
914869.64277200000,-1683344.66697000000
613056.36825500000,343406.89949700000
1716264.61328000000,-662911.34733000000
1954413.32265000000,-386822.74337800000
1697960.53926000000,-226332.41308200000
2315133.59358000000,311629.84726300000
-1553884.50924000000,406246.02116800000
112813.92083800000,-1944377.12419000000
-441990.16362700000,-488566.70195500000
-1648532.44155000000,495997.81540100000
1186878.80342000000,-11379.89545010000
862231.66603900000,-307182.34424000000
-1385105.33058000000,599703.89771800000
-1302442.76696000000,423858.62782900000
2424134.81034000000,95169.06618650000
1751842.91429000000,-907571.70289200000
-833951.71174600000,-271386.89864800000
1519769.38536000000,-906605.21459700000
-1956987.23666000000,-205775.75063300000
1769334.65064000000,-1819787.17557000000
-1946605.39051000000,-131360.90506800000
1767666.98343000000,-1753093.62147000000
-1920291.73851000000,-589240.61372200000
-1314327.48066000000,-1052754.85425000000
329939.68271900000,-532266.21170700000
1694533.01697000000,-1515517.19926000000
833597.77032300000,172272.43872200000
1707909.33590000000,-1523332.60952000000
-452916.89424300000,-574328.59010700000
-1899746.99518000000,-573114.23331200000
2424126.98861000000,95190.23823540000
-572578.18204700000,-706294.12471500000
1709947.06645000000,-152646.69612500000
1744398.80529000000,-69432.48954560000
1802921.56599000000,-1806185.33769000000
2126847.93710000000,-378244.61596700000
1353635.95321000000,-467086.45923500000
1912456.21509000000,-120609.51705200000
-836792.77980100000,-10282.70842190000
-1663511.08346000000,-624776.69578200000
1790090.48308000000,40880.83684060000
-697704.90165500000,-825178.96110700000
2163810.29033000000,-128271.96526600000
2332771.94002000000,33261.05220860000
-945512.77862800000,-275645.33358400000
2286956.08252000000,126275.49901900000
2264454.66007000000,-48452.77552800000
1973809.39715000000,-1926557.84781000000
2063976.04183000000,-175625.70439100000
-1664707.93717000000,526606.25335700000
590165.56870300000,253803.13447700000
-1541212.87433000000,-968214.01106800000
-1885398.17902000000,-820958.25292500000
-487048.78176900000,-403105.07219200000
-226410.62213100000,-546754.01071300000
1889941.29642000000,-149625.32146900000
-1632811.45277000000,608134.10082000000
-284760.71496800000,-943950.59330300000
2013053.43711000000,-291265.92640900000
2149216.53144000000,150828.23253400000
-40745.42287830000,-477873.26145200000
-1009097.57838000000,313891.62446700000
1335755.05087000000,-988381.69086600000
567000.33626200000,267762.83529400000
564134.13412000000,-1230617.58983000000
2411842.06810000000,87540.16662050000
282794.10267800000,-1891428.19489000000
-824109.97256000000,13107.66459810000
-1575934.47778000000,310056.27174200000
949822.19469400000,-1335852.94519000000
1941997.95947000000,-307255.84502700000
2312974.55622000000,115913.08202200000
740467.83550700000,-380302.98709900000
2316289.58558000000,238285.99616900000
1901793.81063000000,207417.77153900000
-1644583.15841000000,-1085190.72639000000
2381556.64760000000,50842.79973450000
1942580.42417000000,-910254.22863500000
-1032168.86380000000,-1367632.06645000000
-978903.51417000000,-1444871.14744000000
180775.17907100000,-2080662.68799000000
2112674.76206000000,105544.72239500000
2056517.52985000000,-223191.77011800000
799528.76414400000,163071.22087300000
-602285.38511300000,-1077177.23617000000
-601638.59510500000,-653438.56330200000
2152987.34834000000,-278413.38645300000
669936.74948900000,13200.67145670000
1678692.57162000000,-285092.36957800000
2081989.12687000000,-222481.96415400000
1828425.67736000000,-172736.25431100000
2107642.20737000000,-167992.29988400000
629939.61215300000,187327.07319100000
1126946.36370000000,-184620.81597200000
776299.37511500000,-162221.10127600000
1278963.14935000000,-179955.57474500000
1172997.27047000000,-15317.66915050000
662190.25605700000,158294.92345200000
-1827431.88222000000,345126.64090200000
-1663010.69937000000,490329.15369000000
2035150.03765000000,-332228.81351200000
-1842810.57107000000,-136909.98995300000
2075728.61340000000,-240822.85490700000
2406375.93771000000,85325.54832460000
1550079.92175000000,-237410.10769900000
1510752.76589000000,-359151.86457500000
1204347.71507000000,17400.69488440000
-1301998.40823000000,547419.23231200000
595424.89094600000,-910658.27121500000
223350.05874400000,-312561.88060700000
-630789.28363500000,-1421363.87452000000
-1604258.62337000000,-1179525.16920000000
1437811.75876000000,-1088287.01574000000
1835821.20816000000,-1175895.87428000000
-1039274.35735000000,-1391847.85771000000
1822283.98272000000,-361488.14267600000
1006271.87968000000,-470635.59862400000
2091113.58193000000,-555825.16974800000
2104575.02695000000,64939.88106860000
745938.95786600000,-862566.66294500000
2046077.41309000000,-104884.58215700000
249552.55467500000,-1090366.61011000000
1962792.52277000000,-360346.85594900000
1297509.37108000000,-434732.63824700000
-229637.19243700000,-454947.00334600000
1212437.08762000000,-904702.22488500000
1728300.54343000000,-868584.97761400000
-1681745.72348000000,-420629.49907700000
-412521.23695600000,-947704.86096500000
1937249.09490000000,-1770547.23034000000
1848926.71341000000,-326224.43972900000
-1344867.23656000000,-868025.46870600000
2403802.95747000000,71570.16450200000
-1027358.20086000000,-1349354.57073000000
1152512.49195000000,-91450.90514420000
1014592.93130000000,-474567.08363100000
1736469.30357000000,-1710298.17884000000
2137379.92900000000,-5975.17865550000
1867809.36445000000,-776975.50586700000
1034065.59587000000,-373526.99295300000
1019351.67748000000,-1458372.32361000000
-45472.10474520000,-451529.89728000000
-1869377.98121000000,-470274.24788000000
-1514868.83403000000,474606.35101500000
-1796750.97773000000,-351367.94260200000
720416.25762100000,166119.55685900000
-470442.85360900000,-537062.59834500000
1668834.24965000000,-284324.75082900000
-569557.35151800000,-448133.55084100000
1662385.67403000000,-203403.22386100000
-1742755.95964000000,289857.27398200000
1283766.46436000000,-491193.98221800000
-1008238.02834000000,-1336259.88588000000
1681837.17058000000,20822.92030100000
1751571.80605000000,-400840.24721500000
2016309.07295000000,-213982.08596500000
762945.10588700000,-126675.45276800000
-1820999.13791000000,-577138.34617700000
1446241.91678000000,-1109571.74669000000
-1804488.80227000000,-961800.01066000000
-423622.94018400000,-614298.98202800000
1161745.25744000000,-474393.02121800000
1724734.75061000000,-321882.89173300000
1892013.61237000000,-3327.03418499000
-854117.04739500000,127903.28849900000
-1597622.25131000000,-1220504.14733000000
-1802971.67909000000,-121760.99936100000
-445562.01959800000,-519403.89828600000
-670143.07547700000,-1274900.34795000000
1791353.22133000000,-500223.59510700000
1203224.60858000000,261447.01132500000
1120997.09594000000,-629758.26429800000
-1650448.27636000000,-1029389.02869000000
1886933.77548000000,-154038.96868500000
1981669.32820000000,-976161.55603500000
1730022.07844000000,-711681.29730600000
-1925101.63008000000,-636476.33888600000
1537445.56062000000,-244372.40335800000
-553567.39696500000,-15620.77975320000
-349732.33836100000,-511292.13376600000
-514846.85532200000,-927499.83434900000
977472.02805400000,-784097.51360800000
-227945.41035200000,-792816.68915200000
322715.86382200000,-1374143.73450000000
715683.33919400000,-173127.71832400000
2449324.57836000000,415840.30630500000
797830.71176500000,-613301.10477600000
2342004.24685000000,60463.90605370000
2071239.69211000000,-257830.66458100000
-122807.48401600000,-667316.37297800000
-1293529.59198000000,439934.71305300000
2028197.73750000000,-557258.80593100000
1723746.47041000000,-1723708.46486000000
2131143.59161000000,-429564.74811300000
-1598292.49766000000,-607068.74680400000
2160972.74019000000,-220001.55972000000
-1591515.89904000000,-1180984.83181000000
-857484.48254300000,119974.89100800000
286837.68233400000,-1330797.15850000000
1420892.56390000000,-1064768.53037000000
-1948062.34746000000,-535055.74574900000
1687259.91193000000,32939.80655580000
602784.12768600000,233323.66172100000
2178728.38181000000,333383.32549900000
632668.15439600000,-1178413.64831000000
1737806.31493000000,-1640467.01398000000
1689639.79323000000,-174350.86970300000
2276970.82595000000,170437.01267800000
1656320.45322000000,-428980.14560400000
-1544791.78835000000,393411.19248000000
1704862.52197000000,-1708154.86657000000
-987625.13155000000,-1386300.58191000000
-985635.27951900000,-357993.76040600000
1886505.30415000000,-284658.89366100000
2115745.21732000000,290898.10212100000
908398.75682500000,-90294.94405950000
1678742.73776000000,-328337.88219300000
1360989.09060000000,-1527922.28552000000
-479714.37224100000,-524782.69964000000
-506098.75744500000,-1009111.95143000000
628426.56764100000,260190.21869000000
930845.85437600000,-1033235.33666000000
-603786.14148500000,-899823.73976000000
-427480.92021500000,-492611.38613700000
-2001617.97743000000,-168209.46619800000
425824.31895700000,-1668367.53746000000
2107297.39028000000,269799.77574300000
1984367.38726000000,-106348.76802700000
826850.15867200000,-20670.12139080000
2130563.76588000000,331043.79471800000
-308464.32438400000,-613812.47819600000
1792535.23217000000,26787.31960570000
980946.12165300000,-141890.23462100000
1396278.32134000000,-1077021.96723000000
271558.49311200000,-479836.79268700000
2200366.96533000000,-58568.02736490000
1900605.96827000000,-871134.32990400000
1854621.23273000000,-1722114.56898000000
1814923.61350000000,-245837.36268900000
954529.08568200000,-281321.44669400000
-1783569.34667000000,253064.15577900000
1781051.73357000000,-372470.18803900000
-1606655.17280000000,-1189645.33465000000
1015360.02240000000,-307632.34112300000
1926173.56125000000,-404350.48795500000
1632108.15985000000,-230546.98896000000
1986523.05293000000,-384611.90387300000
1174625.21546000000,-84890.31651680000
457586.96576800000,-1701136.98847000000
-1815165.34562000000,221043.81569100000
358564.36125100000,-1593228.20100000000
2323043.90398000000,119475.36681800000
1977023.95434000000,108493.54747400000
1326686.38288000000,-168854.18129800000
-1623490.88409000000,-1038779.15490000000
-1662087.47114000000,-588436.59791100000
712622.06003200000,348432.53338200000
118349.84531400000,-909986.54492800000
-1358071.77683000000,-78591.93924320000
-1939741.69523000000,-565124.23397400000
1361130.77925000000,-218608.58883800000
-1838832.93499000000,197121.63614300000
954694.28994600000,-47388.22050310000
-1657229.58762000000,499750.28924200000
2006409.60729000000,-180999.84158100000
1902158.91062000000,82372.88856820000
-1527957.77452000000,-1120431.49640000000
1161533.33627000000,-531428.19799000000
2118683.25483000000,229421.40546700000
2469553.31882000000,456358.62553300000
-2002312.16850000000,-171811.67082900000
-1526641.26166000000,511878.79687100000
-1813116.97985000000,-397061.31155600000
2016254.23562000000,-214550.61561100000
701912.02312500000,-335012.11812000000
2387434.76053000000,61408.93711980000
1391288.24856000000,-87680.61346430000
919479.48000400000,-1602480.37067000000
1770124.50178000000,-1420234.24845000000
-343081.91700400000,-503487.22347400000
-1834459.11173000000,-941985.78902700000
1242645.91739000000,-930443.87263800000
1400032.59245000000,-1059045.21432000000
-343081.91700400000,-503487.22347400000
1760191.59240000000,-217826.88446600000
-868687.60299400000,-1407354.19923000000
-1822047.04879000000,-603980.67817100000
2090306.21719000000,-607574.79620800000
2111440.85579000000,-87156.75217640000
1523864.95603000000,-245694.66485900000
1423440.95816000000,-256313.20614100000
1629682.99285000000,-1556818.98086000000
-969993.33075500000,-1455136.57344000000
2059542.07810000000,-377490.66368000000
1145237.57967000000,-164642.01848700000
1558101.74692000000,-981198.27639000000
-1923495.84853000000,-570579.10193700000
-1820772.52817000000,372087.77708600000
160698.49898300000,-504170.18775100000
2251561.39732000000,-62315.27915560000
2084440.95087000000,280831.48252300000
2084043.53019000000,344586.21596800000
-1645603.66075000000,510899.19356400000
1495139.40969000000,-1331435.43248000000
-1658782.11147000000,-1019236.52803000000
2199678.57818000000,-91407.86617240000
2350684.09965000000,35670.44726010000
2043122.81357000000,325942.01893300000
2095208.43473000000,302059.55956500000
-1636374.85820000000,519490.69200600000
-1797392.75023000000,490833.91335900000
144924.33071300000,-1724327.83863000000
1980483.37780000000,-407209.26762900000
2294692.22461000000,127310.72873000000
-1346129.52761000000,-59.30262690310
-930778.34139100000,493822.84325400000
1394495.92719000000,-1082777.32016000000
1931599.79547000000,-254904.82745200000
2220693.34281000000,-12063.04440980000
1713944.15199000000,-1731010.66436000000
2309175.13909000000,134171.45261800000
-374620.01264900000,-1590677.61408000000
2108323.42205000000,-146463.52416800000
-1537248.57584000000,393851.85304500000
-901509.89892200000,-1015.54911782000
-1741908.17111000000,326079.67565100000
-1667998.37089000000,-574210.87722800000
-1640288.49302000000,527574.46198800000
276508.39157800000,-465004.82546700000
1929508.03094000000,64733.62120350000
-941205.19541400000,471841.71978400000
-445748.78641700000,-579214.99540700000
-314175.22499500000,-1634780.14612000000
1447627.79653000000,-1054019.82519000000
1391257.74291000000,-469903.76485900000
-1142816.87265000000,-775944.36444700000
270633.61405400000,-916014.65886900000
1937372.32974000000,-407747.30992300000
-1623469.82797000000,-906831.01947200000
2113331.79738000000,-97419.58284430000
2207300.04466000000,261763.07773900000
-1354295.20938000000,443956.43060800000
1651555.61765000000,-1590984.78896000000
-1903981.04443000000,-576356.90616700000
-1625777.50536000000,507139.30138400000
-491134.34103300000,-496857.85663300000
1642848.70452000000,-414511.27727200000
-971600.96179400000,-396782.84709200000
950535.02287300000,-284803.41588300000
2185666.25137000000,130494.78455900000
1858889.67134000000,46644.06666710000
-1936492.50946000000,-537736.63030100000
-1509256.37201000000,279149.29967200000
500313.61482400000,-1731728.72522000000
-443431.76809900000,-540576.16777500000
1943340.78462000000,-1756896.86977000000
536746.91374000000,-87356.25593540000
1913265.09547000000,-293162.36837100000
-930334.61608900000,-428816.65185000000
-1271330.15365000000,311652.56172300000
1437760.26261000000,-414898.19103400000
-341805.43864300000,-333614.94900000000
873861.66933600000,311153.79345400000
1948351.84621000000,-994407.98718700000
365661.81240300000,-791201.78159400000
544986.76521500000,265487.51459800000
-1649596.57083000000,-1023517.49801000000
2111505.65747000000,337679.45252900000
-1690676.20480000000,301317.11162600000
1020305.82788000000,-269548.18879100000
-71760.23816300000,-1594943.60197000000
2272087.24371000000,102175.57052000000
-1861915.73822000000,-463939.18475800000
463808.48844400000,-655008.78119200000
-428674.48638600000,-476924.10023300000
1768770.49022000000,-1328674.20178000000
-826054.12946600000,106406.49124900000
389701.11218600000,-667497.73129000000
1350265.89469000000,-650206.48283800000
2341378.77459000000,414624.50475000000
1985080.78351000000,301849.57792400000
591964.01478600000,218279.31271500000
214250.56705700000,212472.90005300000
490140.55744000000,-1628911.73901000000
-1272052.61388000000,546827.40921700000
-1348755.52349000000,-79866.53579720000
1859792.53672000000,-1155399.94395000000
1961805.70039000000,-241667.29428200000
-1694736.21242000000,138998.06723700000
-310578.13198200000,-1283061.76926000000
-169808.43849200000,-1266448.75596000000
-413256.85227800000,-1369880.21245000000
-381781.21121000000,-473051.67645500000
1804951.38552000000,-1222424.72125000000
2341256.21204000000,78950.43042060000
1889255.13516000000,-1641370.54022000000
-578497.69714600000,-996525.12291800000
1213624.34820000000,69642.60753840000
-1807447.22657000000,356132.36718300000
-1188488.44886000000,-748834.87302700000
1905252.71682000000,-778832.97304500000
2024559.18719000000,-233769.61858500000
1000580.66350000000,-296009.33048400000
1815918.03618000000,-1836038.22193000000
-918417.03771600000,-437379.80830100000
601800.72738600000,220954.86850800000
-116304.95559600000,394217.88670900000
472031.57537400000,-1343963.87805000000
-1370159.13977000000,-41466.63366020000
207644.87135200000,-1633636.07322000000
1989210.32901000000,-409318.32481100000
2138125.15081000000,361498.43874300000
-152843.70394600000,-1112974.45411000000
1481783.77539000000,-887333.88956800000
-1952621.92264000000,-544060.79630200000
-399847.35276700000,-415146.09912900000
1812609.48970000000,-222275.07696200000
439073.37897600000,-690973.58256900000
-1723790.87651000000,391364.39630600000
2019948.91327000000,-452847.66308800000
2175999.60675000000,-121741.29687500000
-1942460.66530000000,-539233.71041200000
2361421.79282000000,53334.79566200000
1854945.79345000000,90919.50721690000
-1588073.01769000000,483872.41615800000
-652922.64626300000,116093.30434500000
1160957.87657000000,-1457587.90742000000
2252115.09275000000,-65067.77817260000
2117465.97911000000,-85541.98707510000
1527328.00435000000,-1086637.79305000000
-1842244.22400000000,96953.58989290000
703329.53440800000,-713934.12839500000
1418983.81810000000,-403834.20653300000
1889684.21885000000,-207082.56937300000
-441640.82403200000,-720771.61200100000
2221148.82674000000,387550.30025300000
1821255.02338000000,-508529.48770300000
-1700375.45893000000,305547.10788800000
-471394.48493200000,-955290.94458500000
2293578.79160000000,108235.02172400000
1848842.30208000000,-1559649.34825000000
1312385.29550000000,-1326905.86018000000
-1025563.51440000000,-1325808.84437000000
2239838.05672000000,288684.68508100000
812696.60576500000,-833223.18071200000
-991688.04637600000,-707350.93301600000
2230370.24480000000,321226.98765600000
2293282.81801000000,129129.37617400000
1909058.26596000000,-15636.64773910000
-446027.24770100000,-742355.41176500000
2421894.18878000000,81527.50644900000
2100450.69520000000,349629.14365100000
1888474.23025000000,83177.95098200000
-1948723.85452000000,-523937.14666400000
-1628935.27707000000,-1102691.86293000000
-1575424.18833000000,-1032829.19311000000
1798647.19355000000,-22151.21745690000
-1852004.17751000000,-573984.15162000000
-27446.47522150000,-463548.31146000000
2438666.10733000000,410707.36529300000
-998643.07395500000,-1298293.19421000000
680823.20297400000,210284.86542000000
1695295.62352000000,-1711910.47899000000
2419453.38810000000,84797.94653900000
515001.80550400000,2209.63383032000
677217.02778300000,156118.90913500000
466078.15808800000,-1127703.14417000000
679847.92928600000,-678983.08595000000
1614593.39961000000,-161145.34828200000
-1890892.55643000000,-470397.00312200000
792082.61854600000,-593666.48721900000
1860917.00815000000,42340.95954880000
2019085.71438000000,-931017.20883300000
-165092.93504400000,-122492.19495800000
1848138.91195000000,-1614896.49861000000
1225149.03538000000,-1536937.01586000000
1168646.56717000000,-277690.88170400000
-1963855.48852000000,-65274.90757989990
2081809.92446000000,202720.44625400000
1391749.99108000000,-1081491.90908000000
-422104.44051700000,-474519.13263700000
2208079.67279000000,86463.71875270000
-398709.63984400000,-1067278.05233000000
181886.62333500000,-1589836.94407000000
-1939084.85106000000,-624991.18836700000
-616712.11773700000,-1431313.80769000000
-1672078.50080000000,-730154.52785800000
1858319.95035000000,-143789.48676000000
579273.47099300000,-16346.03900440000
1036747.96513000000,177632.69071100000
1073568.34056000000,233876.91508700000
1545568.27404000000,-252149.30815400000
146599.64721300000,-1714623.87001000000
1886313.29866000000,-227433.38285000000
1963425.96076000000,-405251.74516300000
761451.39736900000,141790.10000200000
1858557.40683000000,-1565539.74804000000
1546185.85708000000,-284954.79901700000
-1292616.48073000000,-1080998.84225000000
1822303.17978000000,-522992.21743600000
681740.19086800000,-1420850.88753000000
2257346.47597000000,315229.24790700000
-1704179.17076000000,85010.08738650000
2313781.63167000000,95158.08810150000
-1949167.43769000000,-534444.36761500000
1904145.71547000000,-287896.03523500000
2305598.32409000000,270584.83313400000
-923910.22825200000,273932.75635800000
1065269.40578000000,-663431.31535100000
-1098236.67399000000,-1171836.77887000000
1825841.12661000000,33480.54065740000
2091699.34396000000,-230796.89912900000
965306.29980600000,-50466.90741710000
2072868.36664000000,-237605.88968400000
249471.71666900000,-1595328.64186000000
2210815.69930000000,54299.39727549990
675988.37676700000,120261.67559500000
2130599.99719000000,-348016.44319600000
1703165.61799000000,-247968.68333500000
997722.14722400000,-279151.71674500000
932935.55668600000,-167911.63026800000
284198.81152700000,-872450.14011900000
-1753625.28134000000,-992975.59972700000
135043.08248700000,-455176.54494700000
-979147.91244100000,-294829.91202100000
2093409.62633000000,64700.24849860000
988550.82286200000,234977.88223400000
1941563.83409000000,-360158.40258900000
578569.18831000000,-559814.88009700000
2242877.42843000000,-83769.84088480000
2143629.94978000000,56070.75186140000
2123991.40732000000,-312507.00825800000
2015642.71038000000,-200733.87118600000
1380740.58248000000,-103297.68598900000
-1723823.27387000000,474628.61342100000
366207.62547600000,-986889.02096900000
-319353.41090800000,-913056.04928500000
-1123084.13496000000,-1004168.58753000000
624520.09784700000,-99025.88502130000
1003288.39512000000,-289645.06015700000
442720.24626000000,78383.58683500000
2005651.45449000000,-261930.85614900000
960738.09744600000,-166106.96379200000
1060192.71065000000,237582.39858300000
1081833.60851000000,52210.05613820000
-834702.69114800000,91032.86909020000
2128375.82585000000,-473808.73687700000
-1170712.70967000000,-164047.19735100000
731500.94753800000,-211692.93318300000
262491.95636300000,-225873.87800200000
604709.97984400000,220258.75821700000
-1819865.32652000000,-319534.87442400000
2130807.56034000000,-3289.38255139000
-855496.52534500000,-1394576.85832000000
2077501.85124000000,-724008.38652900000
1081585.07064000000,8196.85322342000
847040.91632300000,-166255.74374400000
-244444.18039000000,-59447.58437780000
1108991.51167000000,-579663.14896900000
1629728.03516000000,-177264.72758400000
-278406.98897600000,-181629.68897900000
-1291746.57523000000,300356.85053700000
-1115180.89092000000,-1004761.02350000000
-1352407.22936000000,464487.73459100000
1960901.19755000000,-940364.60267000000
1989942.95140000000,-414845.74811000000
-992692.02560700000,444996.06039200000
340637.26060000000,-407699.53808800000
958784.68035300000,-151534.60715700000
2325231.95940000000,285407.27693500000
-717586.76082100000,-12138.22254990000
-1701743.71983000000,485123.10133000000
-539332.06740900000,-1019737.88453000000
-957488.65233600000,293432.81820000000
1041751.37651000000,254864.53722500000
-1796630.39385000000,262502.52314500000
1997856.39923000000,-194174.98257600000
-1672044.01746000000,477275.40320600000
1838257.70695000000,-1614632.68600000000
1420029.55377000000,-384939.59895100000
2343823.00095000000,307602.69432300000
1234694.29444000000,53741.73373270000
1837130.86735000000,-267903.68082800000
1000091.15039000000,-293243.03931900000
-1882679.50243000000,-458018.60903400000
257929.08955900000,-874404.60991100000
-1058572.27371000000,-1014561.40821000000
1943980.17420000000,-168456.99267300000
-918101.95327700000,248252.96264200000
-854721.58486300000,-5619.18032167000
1725695.51007000000,-1688383.06322000000
1229884.54726000000,-809667.76577700000
1671212.98608000000,-253873.78310100000
-1919671.22950000000,-542088.27797600000
1632781.75482000000,-263274.18891400000
1149229.17926000000,-604709.56516400000
-1746316.10706000000,-1013111.07508000000
2236566.71346000000,-99691.39430300000
1877533.30511000000,-1799057.65746000000
1908432.50263000000,-378132.00325300000
2037865.47033000000,-255354.46180900000
-1674022.57789000000,487563.25700400000
1242288.51397000000,-186175.99933600000
1832110.50186000000,-391168.47791200000
1757296.82358000000,-444539.05630200000
1955234.62631000000,-58964.62576950000
1412098.77455000000,-117339.10403100000
-1791787.91142000000,136787.68977600000
689002.65158900000,-125387.48967900000
1870693.73723000000,17744.84168380000
-807506.28048200000,41017.51145140000
-1677213.37251000000,483598.27091500000
2090196.80275000000,252145.03734700000
1744927.71916000000,-1809704.75597000000
-415519.33155500000,-944796.45457300000
1762163.99333000000,-781577.69028900000
-1020527.22145000000,-474552.63496100000
-597918.39877000000,-1001986.68261000000
-1934802.77551000000,-439014.90325000000
468970.38955200000,-647214.04739900000
621961.50433300000,-310610.79022000000
1934977.87474000000,-195318.53852500000
796830.91482000000,228577.18044900000
1756738.26933000000,-1345802.26948000000
-1117404.99574000000,-667254.27844000000
-1971814.09549000000,-20419.23860130000
2165499.91792000000,127922.37859300000
-965745.40967300000,-403021.41237600000
1883204.53869000000,66544.79220320000
1959800.83670000000,-353457.95624100000
-458944.70587800000,-924361.79274300000
897619.59299200000,-35985.69613090000
-1082409.94974000000,233954.50260200000
-1389942.67851000000,603375.90364600000
1976877.89417000000,178989.91278000000
475646.31208800000,-1567104.25768000000
1908053.47672000000,-3334.19589103000
645056.37616100000,26738.72410560000
1825439.14035000000,-1573133.22569000000
-1066958.41335000000,-1219746.80887000000
2111822.38616000000,-87492.27197270000
-1764695.30579000000,-409248.56785600000
1164191.66542000000,-474920.66751300000
2320067.61540000000,123651.54582300000
-1211777.24617000000,-1181131.88706000000
130073.09374200000,-1143122.41737000000
873071.31610200000,-113337.92022700000
1548286.58629000000,-325799.42636200000
-515632.70856700000,-642127.16215300000
-964283.73013300000,-1436047.38947000000
-1373150.82446000000,-50667.07790930000
-1629631.44563000000,421655.18783400000
-1654702.96513000000,-1008830.34206000000
435218.25667300000,-1565176.73763000000
1586794.89858000000,-552715.61813000000
-1648069.31955000000,522636.13504300000
-1685755.73040000000,597561.89492900000
1972121.47904000000,-318417.41054000000
-1661182.80691000000,-590439.26068500000
592800.53162500000,250951.61657400000
1848566.74145000000,-225744.20712200000
1892242.31937000000,-168540.02303300000
-1858413.68434000000,200610.55013100000
1252744.39675000000,-679629.15055200000
2312655.94401000000,72884.42339750000
853844.01198600000,-182101.27779600000
-1408007.58559000000,-940386.19517900000
1903458.46534000000,-7431.59363927000
-405261.92811200000,-551024.60178100000
-1946260.14296000000,-540345.40799900000
-1953734.65871000000,-542064.44975900000
-1719766.38398000000,-297800.77729100000
989638.88936800000,-230732.53180200000
676197.82723800000,118201.03371800000
1524555.47308000000,-938931.26521900000
1816460.34501000000,-188395.65187200000
1898789.53583000000,-5052.30382434000
-1777909.19319000000,332112.43031100000
170355.04667600000,-1577930.13273000000
961531.37781700000,-38711.53777030000
-1228151.73282000000,418769.56154000000
-980829.64010900000,450340.92153000000
1692063.84235000000,-1565932.60626000000
-451954.08957500000,-541738.18048300000
1351869.49032000000,-109454.37155200000
-581321.28315500000,-1068949.73232000000
-1710752.34227000000,-619948.65129000000
126603.52585100000,-1720246.02407000000
2056345.69502000000,-152016.04418000000
2050410.09447000000,-130339.32072200000
2005074.16005000000,105784.20727800000
-1115696.69930000000,-773775.07081300000
1586734.95051000000,-426431.55775900000
-1792175.24147000000,-265354.20455200000
502294.92195700000,-1643230.72457000000
1712825.43156000000,-1553599.74566000000
-1018860.75771000000,-733529.15161400000
1332081.94245000000,-484920.50653700000
2122340.55889000000,-176010.93052200000
-838151.98980200000,59204.89090460000
2237311.13765000000,24386.17826790000
1837557.84035000000,-233488.16783800000
2321092.96154000000,173545.02864000000
-13574.38714100000,-99648.76556040000
210426.76477000000,-233197.66694800000
-692359.98406500000,65437.97769030000
1920765.93599000000,-512669.17407400000
2171528.95507000000,233855.99135900000
2036043.19918000000,-274540.31485500000
1930511.35691000000,-421392.06212800000
436696.24444800000,-1676013.93022000000
1731082.01314000000,-262626.54089400000
-1532450.32054000000,515079.75059400000
728695.32572300000,-905463.08060500000
2047157.17023000000,-233778.11604300000
2187583.11160000000,-11016.21767190000
-1938539.77077000000,-492731.16105600000
1722423.23746000000,-187332.29332400000
1180501.96296000000,-149328.17985800000
-1722816.51481000000,-227843.87791300000
-865013.20023700000,-112347.31175300000
-1369180.53034000000,181012.63175300000
-1648032.00412000000,-1014931.40623000000
-1959227.00297000000,-360018.54003100000
2202393.33134000000,150887.00625700000
2134611.92732000000,151516.65494400000
2443856.83262000000,402982.05965100000
-1710626.96554000000,-620599.17780600000
469828.41040000000,-618853.56562900000
733715.26340000000,-593541.97845600000
